2014-04-22,1,M00364
2014-04-25,1,M00364
2014-04-30,1,M00364
2014-05-09,0.999,M00364
2014-05-16,1,M00364
2014-05-23,1.002,M00364
2014-05-30,1.005,M00364
2014-06-06,1.008,M00364
2014-06-13,1.017,M00364
2014-06-20,1.014,M00364
2014-06-27,1.012,M00364
2014-07-04,1.021,M00364
2014-07-11,1.029,M00364
2014-07-18,1.028,M00364
2014-07-25,1.025,M00364
2014-08-01,1.034,M00364
2014-08-08,1.039,M00364
2014-08-15,1.047,M00364
2014-08-22,1.054,M00364
2014-08-29,1.055,M00364
2014-09-05,1.094,M00364
2014-09-12,1.107,M00364
2014-09-19,1.106,M00364
2014-09-26,1.121,M00364
2014-09-30,1.132,M00364
2014-10-10,1.12,M00364
2014-10-17,1.105,M00364
2014-10-24,1.083,M00364
2014-10-31,1.123,M00364
2014-11-07,1.135,M00364
2014-11-14,1.134,M00364
2014-11-21,1.176,M00364
2014-11-28,1.241,M00364
2014-12-05,1.322,M00364
2014-12-12,1.322,M00364
2014-12-19,1.359,M00364
2014-12-26,1.345,M00364
2014-12-31,1.348,M00364
2015-01-09,1.369,M00364
2015-01-16,1.408,M00364
2015-01-23,1.392,M00364
2015-01-30,1.404,M00364
2015-02-06,1.392,M00364
2015-02-13,1.431,M00364
2015-02-17,1.465,M00364
2015-02-27,1.487,M00364
2015-03-06,1.495,M00364
2015-03-13,1.511,M00364
2015-03-20,1.576,M00364
2015-03-27,1.631,M00364
2015-04-03,1.753,M00364
2015-04-10,1.787,M00364
2015-04-17,1.771,M00364
2015-04-24,1.74,M00364
2015-04-30,1.774,M00364
2015-05-08,1.761,M00364
2015-05-15,1.86,M00364
2015-05-22,2.072,M00364
2015-05-29,2.115,M00364
2015-06-05,2.199,M00364
2015-06-12,2.252,M00364
2015-06-19,2.047,M00364
2015-06-26,1.922,M00364
2015-07-03,1.774,M00364
2015-07-10,1.76,M00364
2015-07-17,1.742,M00364
2015-07-24,1.747,M00364
2015-07-31,1.711,M00364
2015-08-07,1.712,M00364
